,state,drug_name,year,grams
2002,CONNECTICUT,OXYMORPHONE,2008,21839.23
2003,CONNECTICUT,OXYMORPHONE,2009,18143.83
2004,CONNECTICUT,OXYMORPHONE,2010,22290.44
2005,CONNECTICUT,OXYMORPHONE,2011,31213.68
2006,CONNECTICUT,OXYMORPHONE,2012,23732.67
2007,CONNECTICUT,OXYMORPHONE,2013,21249.04
2008,CONNECTICUT,OXYMORPHONE,2014,21490.33
2009,CONNECTICUT,OXYMORPHONE,2015,18910.86
2010,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2006,56816.76
2011,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2007,61495.41
2012,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2008,100529.36
2013,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2009,57872.66
2014,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2010,62553.96
2015,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2011,60668.55
2016,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2012,60981.92
2017,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2013,68089.48
2018,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2014,69179.53
2019,CONNECTICUT,PENTOBARBITAL (SCHEDULE 2),2015,69889.39
2020,CONNECTICUT,PHENCYCLIDINE (PCP),2009,0
2021,CONNECTICUT,PHENCYCLIDINE (PCP),2011,0
2022,CONNECTICUT,REMIFENTANIL,2006,4.8
2023,CONNECTICUT,REMIFENTANIL,2007,5.08
2024,CONNECTICUT,REMIFENTANIL,2008,11.26
2025,CONNECTICUT,REMIFENTANIL,2009,8.58
2026,CONNECTICUT,REMIFENTANIL,2010,11.52
2027,CONNECTICUT,REMIFENTANIL,2011,13.13
2028,CONNECTICUT,REMIFENTANIL,2012,16.63
2029,CONNECTICUT,REMIFENTANIL,2013,17.65
2030,CONNECTICUT,REMIFENTANIL,2014,20.04
2031,CONNECTICUT,REMIFENTANIL,2015,24.75
2032,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2006,283.68
2033,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2007,347.72
2034,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2008,256.34
2035,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2009,292.97
2036,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2010,183.11
2037,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2011,173.96
2038,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2012,311.28
2039,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2013,384.52
2040,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2014,91.56
2041,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2015,73.25
2042,CONNECTICUT,SUFENTANIL BASE,2006,0.14
2043,CONNECTICUT,SUFENTANIL BASE,2007,1.18
2044,CONNECTICUT,SUFENTANIL BASE,2008,5
2045,CONNECTICUT,SUFENTANIL BASE,2009,2.8
2046,CONNECTICUT,SUFENTANIL BASE,2010,4.06
2047,CONNECTICUT,SUFENTANIL BASE,2011,3.98
2048,CONNECTICUT,SUFENTANIL BASE,2012,3.52
2049,CONNECTICUT,SUFENTANIL BASE,2013,3.37
2050,CONNECTICUT,SUFENTANIL BASE,2014,3.54
2051,CONNECTICUT,SUFENTANIL BASE,2015,2.54
2052,CONNECTICUT,TAPENTADOL,2009,9007.5
2053,CONNECTICUT,TAPENTADOL,2010,28002.25
2054,CONNECTICUT,TAPENTADOL,2011,44247
2055,CONNECTICUT,TAPENTADOL,2012,67456
2056,CONNECTICUT,TAPENTADOL,2013,64265
2057,CONNECTICUT,TAPENTADOL,2014,54026.5
2058,CONNECTICUT,TAPENTADOL,2015,48376.5
2059,CONNECTICUT,TESTOSTERONE,2013,28.8
2060,DELAWARE,ALFENTANIL,2011,0.34
2061,DELAWARE,AMPHETAMINE,2006,42753.31
2062,DELAWARE,AMPHETAMINE,2007,44125.03
2063,DELAWARE,AMPHETAMINE,2008,89707.63
2064,DELAWARE,AMPHETAMINE,2009,57600.11
2065,DELAWARE,AMPHETAMINE,2010,64307.54
2066,DELAWARE,AMPHETAMINE,2011,67335.05
2067,DELAWARE,AMPHETAMINE,2012,73639.24
2068,DELAWARE,AMPHETAMINE,2013,71020.51
2069,DELAWARE,AMPHETAMINE,2014,78517.01
2070,DELAWARE,AMPHETAMINE,2015,82139.07
2071,DELAWARE,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21CFR 1,2013,185
2072,DELAWARE,BUPRENORPHINE,2006,750.43
2073,DELAWARE,BUPRENORPHINE,2007,1548.28
2074,DELAWARE,BUPRENORPHINE,2008,5380.45
2075,DELAWARE,BUPRENORPHINE,2009,4840.18
2076,DELAWARE,BUPRENORPHINE,2010,6609.78
2077,DELAWARE,BUPRENORPHINE,2011,7242.7
2078,DELAWARE,BUPRENORPHINE,2012,8598.8
2079,DELAWARE,BUPRENORPHINE,2013,8851.53
2080,DELAWARE,BUPRENORPHINE,2014,8623.93
2081,DELAWARE,BUPRENORPHINE,2015,9908.55
2082,DELAWARE,BUTALBITAL,2006,15035
2083,DELAWARE,BUTALBITAL,2007,11485
2084,DELAWARE,BUTALBITAL,2008,12670
2085,DELAWARE,BUTALBITAL,2009,6385
2086,DELAWARE,BUTALBITAL,2010,7015
2087,DELAWARE,BUTALBITAL,2011,7240
2088,DELAWARE,BUTALBITAL,2012,6995
2089,DELAWARE,BUTALBITAL,2013,8030
2090,DELAWARE,BUTALBITAL,2014,5215
2091,DELAWARE,BUTALBITAL,2015,3960
2092,DELAWARE,COCAINE,2006,59.62
2093,DELAWARE,COCAINE,2007,72.34
2094,DELAWARE,COCAINE,2008,124.44
2095,DELAWARE,COCAINE,2009,93.25
2096,DELAWARE,COCAINE,2010,70.63
2097,DELAWARE,COCAINE,2011,87.57
2098,DELAWARE,COCAINE,2012,92.32
2099,DELAWARE,COCAINE,2013,71.28
2100,DELAWARE,COCAINE,2014,74.85
2101,DELAWARE,COCAINE,2015,73.56
2102,DELAWARE,CODEINE,2006,59399.6
2103,DELAWARE,CODEINE,2007,59310.03
2104,DELAWARE,CODEINE,2008,108482.96
2105,DELAWARE,CODEINE,2009,53312.64
2106,DELAWARE,CODEINE,2010,51048.49
2107,DELAWARE,CODEINE,2011,55344.11
2108,DELAWARE,CODEINE,2012,51657.24
2109,DELAWARE,CODEINE,2013,48220.57
2110,DELAWARE,CODEINE,2014,46889.32
2111,DELAWARE,CODEINE,2015,47651.96
2112,DELAWARE,D-METHAMPHETAMINE,2006,73.66
2113,DELAWARE,D-METHAMPHETAMINE,2007,35.6
2114,DELAWARE,D-METHAMPHETAMINE,2008,75.91
2115,DELAWARE,D-METHAMPHETAMINE,2009,46.19
2116,DELAWARE,D-METHAMPHETAMINE,2010,27.32
2117,DELAWARE,D-METHAMPHETAMINE,2011,23.7
2118,DELAWARE,D-METHAMPHETAMINE,2012,10.44
2119,DELAWARE,D-METHAMPHETAMINE,2013,14.47
2120,DELAWARE,D-METHAMPHETAMINE,2014,2.41
2121,DELAWARE,D-METHAMPHETAMINE,2015,4.02
2122,DELAWARE,DIHYDROCODEINE,2006,86.18
2123,DELAWARE,DIHYDROCODEINE,2007,10.82
2124,DELAWARE,DIHYDROCODEINE,2008,55.53
2125,DELAWARE,DIHYDROCODEINE,2009,17.51
2126,DELAWARE,DIHYDROCODEINE,2010,1.48
2127,DELAWARE,DIHYDROCODEINE,2011,0.17
2128,DELAWARE,DIHYDROCODEINE,2012,9.83
2129,DELAWARE,DIHYDROCODEINE,2013,5.12
2130,DELAWARE,DL-METHAMPHETAMINE RACEMIC BASE,2010,3.22
2131,DELAWARE,DL-METHAMPHETAMINE RACEMIC BASE,2011,13.27
2132,DELAWARE,DL-METHAMPHETAMINE RACEMIC BASE,2012,22.1
2133,DELAWARE,DL-METHAMPHETAMINE RACEMIC BASE,2013,14.06
2134,DELAWARE,DL-METHAMPHETAMINE RACEMIC BASE,2014,15.67
2135,DELAWARE,DL-METHAMPHETAMINE RACEMIC BASE,2015,12.05
2136,DELAWARE,FENTANYL BASE,2006,1363.46
2137,DELAWARE,FENTANYL BASE,2007,1478.34
2138,DELAWARE,FENTANYL BASE,2008,2926
2139,DELAWARE,FENTANYL BASE,2009,1632.87
2140,DELAWARE,FENTANYL BASE,2010,1737.76
2141,DELAWARE,FENTANYL BASE,2011,1709.83
2142,DELAWARE,FENTANYL BASE,2012,1819.99
2143,DELAWARE,FENTANYL BASE,2013,1903.93
2144,DELAWARE,FENTANYL BASE,2014,1928.02
2145,DELAWARE,FENTANYL BASE,2015,1752.56
2146,DELAWARE,HYDROCODON,2011,46726.83
2147,DELAWARE,HYDROCODONE,2006,40889.9
2148,DELAWARE,HYDROCODONE,2007,42814.25
2149,DELAWARE,HYDROCODONE,2008,80738.55
2150,DELAWARE,HYDROCODONE,2009,46575.4
2151,DELAWARE,HYDROCODONE,2010,44697.11
2152,DELAWARE,HYDROCODONE,2012,42292.47
2153,DELAWARE,HYDROCODONE,2013,38154.47
2154,DELAWARE,HYDROCODONE,2014,35028.96
2155,DELAWARE,HYDROCODONE,2015,30688.15
2156,DELAWARE,HYDROMORPHONE,2006,4758.64
2157,DELAWARE,HYDROMORPHONE,2007,6038.77
2158,DELAWARE,HYDROMORPHONE,2008,11423.36
2159,DELAWARE,HYDROMORPHONE,2009,6755.95
2160,DELAWARE,HYDROMORPHONE,2010,7133.23
2161,DELAWARE,HYDROMORPHONE,2011,9016.44
2162,DELAWARE,HYDROMORPHONE,2012,10434.83
2163,DELAWARE,HYDROMORPHONE,2013,10461.21
2164,DELAWARE,HYDROMORPHONE,2014,10970.26
2165,DELAWARE,HYDROMORPHONE,2015,10503.84
2166,DELAWARE,LEVORPHANOL,2006,5.32
2167,DELAWARE,LEVORPHANOL,2007,0.8
2168,DELAWARE,LEVORPHANOL,2008,0.7
2169,DELAWARE,LEVORPHANOL,2012,0.23
2170,DELAWARE,LISDEXAMFETAMINE,2007,2600.49
2171,DELAWARE,LISDEXAMFETAMINE,2008,20737.03
2172,DELAWARE,LISDEXAMFETAMINE,2009,24224.7
2173,DELAWARE,LISDEXAMFETAMINE,2010,30864.77
2174,DELAWARE,LISDEXAMFETAMINE,2011,39535.68
2175,DELAWARE,LISDEXAMFETAMINE,2012,46406.98
2176,DELAWARE,LISDEXAMFETAMINE,2013,51328.34
2177,DELAWARE,LISDEXAMFETAMINE,2014,52625.6
2178,DELAWARE,LISDEXAMFETAMINE,2015,54929.9
2179,DELAWARE,LORAZEPAM,2008,5.8
2180,DELAWARE,MEPERIDINE (PETHIDINE),2006,6518.63
2181,DELAWARE,MEPERIDINE (PETHIDINE),2007,5058.13
2182,DELAWARE,MEPERIDINE (PETHIDINE),2008,8030.88
2183,DELAWARE,MEPERIDINE (PETHIDINE),2009,3162.13
2184,DELAWARE,MEPERIDINE (PETHIDINE),2010,2653.62
2185,DELAWARE,MEPERIDINE (PETHIDINE),2011,2270.59
2186,DELAWARE,MEPERIDINE (PETHIDINE),2012,1896.39
2187,DELAWARE,MEPERIDINE (PETHIDINE),2013,1400.26
2188,DELAWARE,MEPERIDINE (PETHIDINE),2014,1102.61
2189,DELAWARE,MEPERIDINE (PETHIDINE),2015,1176.53
2190,DELAWARE,METHADONE,2006,55202.72
2191,DELAWARE,METHADONE,2007,58057.01
2192,DELAWARE,METHADONE,2008,98348.68
2193,DELAWARE,METHADONE,2009,58864.64
2194,DELAWARE,METHADONE,2010,64015.88
2195,DELAWARE,METHADONE,2011,70123.43
2196,DELAWARE,METHADONE,2012,80924.39
2197,DELAWARE,METHADONE,2013,86799.11
2198,DELAWARE,METHADONE,2014,95021.32
2199,DELAWARE,METHADONE,2015,106429.49
2200,DELAWARE,"METHYLONE (3,4-METHYLENEDIOXY-N-METHYLCATH",2012,0
2201,DELAWARE,METHYLPHENIDATE,2006,67640.63
2202,DELAWARE,METHYLPHENIDATE,2007,69070.57
2203,DELAWARE,METHYLPHENIDATE,2008,127619.3
2204,DELAWARE,METHYLPHENIDATE,2009,69098.97
2205,DELAWARE,METHYLPHENIDATE,2010,69341.22
2206,DELAWARE,METHYLPHENIDATE,2011,74094.05
2207,DELAWARE,METHYLPHENIDATE (DL;D;L;ISOMERS),2012,77651.22
2208,DELAWARE,METHYLPHENIDATE (DL;D;L;ISOMERS),2013,75657.8
2209,DELAWARE,METHYLPHENIDATE (DL;D;L;ISOMERS),2014,78336.49
2210,DELAWARE,METHYLPHENIDATE (DL;D;L;ISOMERS),2015,77592.36
2211,DELAWARE,MORPHINE,2006,75320.32
2212,DELAWARE,MORPHINE,2007,74603.99
2213,DELAWARE,MORPHINE,2008,151880.47
2214,DELAWARE,MORPHINE,2009,88921.61
2215,DELAWARE,MORPHINE,2010,89881.99
2216,DELAWARE,MORPHINE,2011,94341.14
2217,DELAWARE,MORPHINE,2012,112453.2
2218,DELAWARE,MORPHINE,2013,108149.41
2219,DELAWARE,MORPHINE,2014,106762.11
2220,DELAWARE,MORPHINE,2015,97301.7
2221,DELAWARE,NABILONE,2007,0.08
2222,DELAWARE,NABILONE,2009,0.02
2223,DELAWARE,NABILONE,2010,0.14
2224,DELAWARE,NABILONE,2011,0.7
2225,DELAWARE,NABILONE,2012,0.45
2226,DELAWARE,NABILONE,2014,0
2227,DELAWARE,NALOXONE,2006,146.64
2228,DELAWARE,NALOXONE,2007,355.98
2229,DELAWARE,OPIUM COMBINATION PRODUCT (C-III),2013,18.55
2230,DELAWARE,OPIUM POWDERED,2006,144.72
2231,DELAWARE,OPIUM POWDERED,2007,57.24
2232,DELAWARE,OPIUM POWDERED,2008,95.4
2233,DELAWARE,OPIUM POWDERED,2009,51.84
2234,DELAWARE,OPIUM POWDERED,2010,55.44
2235,DELAWARE,OPIUM POWDERED,2011,52.92
2236,DELAWARE,OPIUM POWDERED,2012,69.48
2237,DELAWARE,OPIUM POWDERED,2013,77.4
2238,DELAWARE,OPIUM POWDERED,2014,121.68
2239,DELAWARE,OPIUM POWDERED,2015,61.56
2240,DELAWARE,OXYCODONE,2006,227481.32
2241,DELAWARE,OXYCODONE,2007,283419.4
2242,DELAWARE,OXYCODONE,2008,632151.45
2243,DELAWARE,OXYCODONE,2009,427868.64
2244,DELAWARE,OXYCODONE,2010,506172
2245,DELAWARE,OXYCODONE,2011,555420.5
2246,DELAWARE,OXYCODONE,2012,435891.18
2247,DELAWARE,OXYCODONE,2013,365869.58
2248,DELAWARE,OXYCODONE,2014,347497.63
2249,DELAWARE,OXYCODONE,2015,319205.77
2250,DELAWARE,OXYMORPHONE,2006,489.72
2251,DELAWARE,OXYMORPHONE,2007,2553.3
2252,DELAWARE,OXYMORPHONE,2008,9201.8
2253,DELAWARE,OXYMORPHONE,2009,6767.32
2254,DELAWARE,OXYMORPHONE,2010,7901.17
2255,DELAWARE,OXYMORPHONE,2011,12009.15
2256,DELAWARE,OXYMORPHONE,2012,7990.76
2257,DELAWARE,OXYMORPHONE,2013,7643.6
2258,DELAWARE,OXYMORPHONE,2014,8725.77
2259,DELAWARE,OXYMORPHONE,2015,8523.36
2260,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2006,27307.84
2261,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2007,21183.33
2262,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2008,32546.28
2263,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2009,17410.44
2264,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2010,19409.6
2265,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2011,9295.35
2266,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2012,7787.79
2267,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2013,7282.87
2268,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2014,5340.42
2269,DELAWARE,PENTOBARBITAL (SCHEDULE 2),2015,8972.06
2270,DELAWARE,PHENOBARBITAL,2008,15
2271,DELAWARE,REMIFENTANIL,2006,6.04
2272,DELAWARE,REMIFENTANIL,2007,9.54
2273,DELAWARE,REMIFENTANIL,2008,19.43
2274,DELAWARE,REMIFENTANIL,2009,11.85
2275,DELAWARE,REMIFENTANIL,2010,12.28
2276,DELAWARE,REMIFENTANIL,2011,16.41
2277,DELAWARE,REMIFENTANIL,2012,17.24
2278,DELAWARE,REMIFENTANIL,2013,12.98
2279,DELAWARE,REMIFENTANIL,2014,12.85
2280,DELAWARE,REMIFENTANIL,2015,10.96
2281,DELAWARE,SECOBARBITAL (SCHEDULE 2),2009,82.41
2282,DELAWARE,SECOBARBITAL (SCHEDULE 2),2010,54.94
2283,DELAWARE,SECOBARBITAL (SCHEDULE 2),2012,27.48
2284,DELAWARE,SECOBARBITAL (SCHEDULE 2),2013,18.31
2285,DELAWARE,SECOBARBITAL (SCHEDULE 2),2014,27.48
2286,DELAWARE,SECOBARBITAL (SCHEDULE 2),2015,9.16
2287,DELAWARE,SUFENTANIL BASE,2007,0.01
2288,DELAWARE,SUFENTANIL BASE,2008,0.16
2289,DELAWARE,SUFENTANIL BASE,2009,0.14
2290,DELAWARE,SUFENTANIL BASE,2010,0.09
2291,DELAWARE,SUFENTANIL BASE,2011,0.06
2292,DELAWARE,SUFENTANIL BASE,2012,0.1
2293,DELAWARE,SUFENTANIL BASE,2013,0.06
2294,DELAWARE,SUFENTANIL BASE,2014,0.02
2295,DELAWARE,SUFENTANIL BASE,2015,0.02
2296,DELAWARE,TAPENTADOL,2009,3422.5
2297,DELAWARE,TAPENTADOL,2010,9335
2298,DELAWARE,TAPENTADOL,2011,23292.75
2299,DELAWARE,TAPENTADOL,2012,32668
2300,DELAWARE,TAPENTADOL,2013,28453
2301,DELAWARE,TAPENTADOL,2014,27412
2302,DELAWARE,TAPENTADOL,2015,25766
2303,DELAWARE,TESTOSTERONE,2013,19.2
2304,DISTRICT OF COLUMBIA,ALFENTANIL,2006,0.17
2305,DISTRICT OF COLUMBIA,ALFENTANIL,2007,0.02
2306,DISTRICT OF COLUMBIA,ALFENTANIL,2008,0.01
2307,DISTRICT OF COLUMBIA,ALFENTANIL,2009,0.02
2308,DISTRICT OF COLUMBIA,ALFENTANIL,2010,0.01
2309,DISTRICT OF COLUMBIA,ALFENTANIL,2011,0.01
2310,DISTRICT OF COLUMBIA,ALFENTANIL,2012,0.01
2311,DISTRICT OF COLUMBIA,ALFENTANIL,2014,0.01
2312,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2006,27.31
2313,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2007,59.18
2314,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2008,9.12
2315,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2009,38.28
2316,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2010,3.65
2317,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2011,11.4
2318,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2012,7.29
2319,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2013,10.02
2320,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2014,0.91
2321,DISTRICT OF COLUMBIA,AMOBARBITAL (SCHEDULE 2),2015,5.01
2322,DISTRICT OF COLUMBIA,AMPHETAMINE,2006,13160.01
2323,DISTRICT OF COLUMBIA,AMPHETAMINE,2007,16823.98
2324,DISTRICT OF COLUMBIA,AMPHETAMINE,2008,29655.54
2325,DISTRICT OF COLUMBIA,AMPHETAMINE,2009,20589.12
2326,DISTRICT OF COLUMBIA,AMPHETAMINE,2010,23511.31
2327,DISTRICT OF COLUMBIA,AMPHETAMINE,2011,26256.03
2328,DISTRICT OF COLUMBIA,AMPHETAMINE,2012,29908.14
2329,DISTRICT OF COLUMBIA,AMPHETAMINE,2013,32660.1
2330,DISTRICT OF COLUMBIA,AMPHETAMINE,2014,36062.91
2331,DISTRICT OF COLUMBIA,AMPHETAMINE,2015,40363.17
2332,DISTRICT OF COLUMBIA,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21CFR 1,2013,175
2333,DISTRICT OF COLUMBIA,BUPRENORPHINE,2006,387.06
2334,DISTRICT OF COLUMBIA,BUPRENORPHINE,2007,860.77
2335,DISTRICT OF COLUMBIA,BUPRENORPHINE,2008,2277.65
2336,DISTRICT OF COLUMBIA,BUPRENORPHINE,2009,1873.75
2337,DISTRICT OF COLUMBIA,BUPRENORPHINE,2010,2257.64
2338,DISTRICT OF COLUMBIA,BUPRENORPHINE,2011,2767.19
2339,DISTRICT OF COLUMBIA,BUPRENORPHINE,2012,3439
2340,DISTRICT OF COLUMBIA,BUPRENORPHINE,2013,4348.81
2341,DISTRICT OF COLUMBIA,BUPRENORPHINE,2014,5666.04
2342,DISTRICT OF COLUMBIA,BUPRENORPHINE,2015,6179.75
2343,DISTRICT OF COLUMBIA,BUTALBITAL,2006,4590
2344,DISTRICT OF COLUMBIA,BUTALBITAL,2007,4950
2345,DISTRICT OF COLUMBIA,BUTALBITAL,2008,7830
2346,DISTRICT OF COLUMBIA,BUTALBITAL,2009,4155
2347,DISTRICT OF COLUMBIA,BUTALBITAL,2010,4097
2348,DISTRICT OF COLUMBIA,BUTALBITAL,2011,4470
2349,DISTRICT OF COLUMBIA,BUTALBITAL,2012,4280
2350,DISTRICT OF COLUMBIA,BUTALBITAL,2013,4075
2351,DISTRICT OF COLUMBIA,BUTALBITAL,2014,3375
2352,DISTRICT OF COLUMBIA,BUTALBITAL,2015,2785
2353,DISTRICT OF COLUMBIA,COCAINE,2006,149.69
2354,DISTRICT OF COLUMBIA,COCAINE,2007,140.46
2355,DISTRICT OF COLUMBIA,COCAINE,2008,279.47
2356,DISTRICT OF COLUMBIA,COCAINE,2009,147.28
2357,DISTRICT OF COLUMBIA,COCAINE,2010,147.84
2358,DISTRICT OF COLUMBIA,COCAINE,2011,138.07
2359,DISTRICT OF COLUMBIA,COCAINE,2012,130.29
2360,DISTRICT OF COLUMBIA,COCAINE,2013,117.63
2361,DISTRICT OF COLUMBIA,COCAINE,2014,107.95
2362,DISTRICT OF COLUMBIA,COCAINE,2015,98.45
2363,DISTRICT OF COLUMBIA,CODEINE,2006,68478.68
2364,DISTRICT OF COLUMBIA,CODEINE,2007,71141.49
2365,DISTRICT OF COLUMBIA,CODEINE,2008,121106.49
2366,DISTRICT OF COLUMBIA,CODEINE,2009,68041.27
2367,DISTRICT OF COLUMBIA,CODEINE,2010,67095.01
2368,DISTRICT OF COLUMBIA,CODEINE,2011,63262.83
2369,DISTRICT OF COLUMBIA,CODEINE,2012,62335.57
2370,DISTRICT OF COLUMBIA,CODEINE,2013,56439.04
2371,DISTRICT OF COLUMBIA,CODEINE,2014,54162.64
2372,DISTRICT OF COLUMBIA,CODEINE,2015,57465.01
2373,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2006,38.85
2374,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2007,27.66
2375,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2008,22.48
2376,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2009,8.44
2377,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2010,4.82
2378,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2011,2.41
2379,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2012,3.22
2380,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2013,8.44
2381,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2014,1.61
2382,DISTRICT OF COLUMBIA,D-METHAMPHETAMINE,2015,4.02
2383,DISTRICT OF COLUMBIA,DIHYDROCODEINE,2006,74.14
2384,DISTRICT OF COLUMBIA,DIHYDROCODEINE,2007,70.49
2385,DISTRICT OF COLUMBIA,DIHYDROCODEINE,2008,114.39
2386,DISTRICT OF COLUMBIA,DIHYDROCODEINE,2009,25.8
2387,DISTRICT OF COLUMBIA,DIHYDROCODEINE,2010,9.52
2388,DISTRICT OF COLUMBIA,DIHYDROCODEINE,2011,8.23
2389,DISTRICT OF COLUMBIA,DIHYDROCODEINE,2012,10.69
2390,DISTRICT OF COLUMBIA,DIHYDROCODEINE,2013,8.54
2391,DISTRICT OF COLUMBIA,DL-METHAMPHETAMINE RACEMIC BASE,2010,4.02
2392,DISTRICT OF COLUMBIA,DL-METHAMPHETAMINE RACEMIC BASE,2011,4.42
2393,DISTRICT OF COLUMBIA,DL-METHAMPHETAMINE RACEMIC BASE,2012,16.08
2394,DISTRICT OF COLUMBIA,DL-METHAMPHETAMINE RACEMIC BASE,2013,11.26
2395,DISTRICT OF COLUMBIA,DL-METHAMPHETAMINE RACEMIC BASE,2014,17.27
2396,DISTRICT OF COLUMBIA,DL-METHAMPHETAMINE RACEMIC BASE,2015,11.25
2397,DISTRICT OF COLUMBIA,FENTANYL BASE,2006,506.64
2398,DISTRICT OF COLUMBIA,FENTANYL BASE,2007,507.1
2399,DISTRICT OF COLUMBIA,FENTANYL BASE,2008,933.61
2400,DISTRICT OF COLUMBIA,FENTANYL BASE,2009,523.11
2401,DISTRICT OF COLUMBIA,FENTANYL BASE,2010,731.56
2402,DISTRICT OF COLUMBIA,FENTANYL BASE,2011,549.41
2403,DISTRICT OF COLUMBIA,FENTANYL BASE,2012,522.44
2404,DISTRICT OF COLUMBIA,FENTANYL BASE,2013,488.88
2405,DISTRICT OF COLUMBIA,FENTANYL BASE,2014,459.36
2406,DISTRICT OF COLUMBIA,FENTANYL BASE,2015,434.8
2407,DISTRICT OF COLUMBIA,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED-CSA,2015,668.74
2408,DISTRICT OF COLUMBIA,HYDROCODON,2011,11731.57
2409,DISTRICT OF COLUMBIA,HYDROCODONE,2006,13124.62
2410,DISTRICT OF COLUMBIA,HYDROCODONE,2007,24831.64
2411,DISTRICT OF COLUMBIA,HYDROCODONE,2008,19183.71
2412,DISTRICT OF COLUMBIA,HYDROCODONE,2009,11351.92
2413,DISTRICT OF COLUMBIA,HYDROCODONE,2010,11255.28
2414,DISTRICT OF COLUMBIA,HYDROCODONE,2012,11714.55
2415,DISTRICT OF COLUMBIA,HYDROCODONE,2013,11226.55
2416,DISTRICT OF COLUMBIA,HYDROCODONE,2014,9373.61
2417,DISTRICT OF COLUMBIA,HYDROCODONE,2015,7683.83
2418,DISTRICT OF COLUMBIA,HYDROMORPHONE,2006,2198.56
2419,DISTRICT OF COLUMBIA,HYDROMORPHONE,2007,2661.78
2420,DISTRICT OF COLUMBIA,HYDROMORPHONE,2008,4580.75
2421,DISTRICT OF COLUMBIA,HYDROMORPHONE,2009,2710.99
2422,DISTRICT OF COLUMBIA,HYDROMORPHONE,2010,3253.49
2423,DISTRICT OF COLUMBIA,HYDROMORPHONE,2011,2887.3
2424,DISTRICT OF COLUMBIA,HYDROMORPHONE,2012,3292.75
2425,DISTRICT OF COLUMBIA,HYDROMORPHONE,2013,3346.49
2426,DISTRICT OF COLUMBIA,HYDROMORPHONE,2014,3100.59
2427,DISTRICT OF COLUMBIA,HYDROMORPHONE,2015,2909.86
2428,DISTRICT OF COLUMBIA,LEVORPHANOL,2006,0.11
2429,DISTRICT OF COLUMBIA,LEVORPHANOL,2007,0.34
2430,DISTRICT OF COLUMBIA,LEVORPHANOL,2008,0.93
2431,DISTRICT OF COLUMBIA,LEVORPHANOL,2014,0.12
2432,DISTRICT OF COLUMBIA,LISDEXAMFETAMINE,2007,1009.49
2433,DISTRICT OF COLUMBIA,LISDEXAMFETAMINE,2008,5259.56
2434,DISTRICT OF COLUMBIA,LISDEXAMFETAMINE,2009,5456.69
